date,open,high,low,close,adj_close,volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD_LINE,MACD_SIGNAL,MACD_HIST,BB_UPPER,BB_MIDDLE,BB_LOWER,ATR_14,ADX_14
2021-08-12,1679.1500244140625,1696.5,1674.0,1689.5999755859375,1471.59521484375,5659579,1619.7825012207031,,1631.2890139647166,,78.92641546832107,29.34947928038514,,,1705.726818255899,1619.7825012207031,1533.8381841855073,23.589099472419274,37.72277942584019
2021-08-13,1697.0,1722.5,1691.300048828125,1712.199951171875,1491.279052734375,5612790,1626.3524963378907,,1638.9948175082554,,82.24678957036384,32.09933145512355,,,1719.1858792315154,1626.3524963378907,1533.519113444266,24.2541655396795,39.667544789083614
2021-08-16,1707.699951171875,1719.949951171875,1690.0999755859375,1704.4000244140625,1484.4857177734375,4564109,1633.8,,1645.2238848326178,,77.69671514610054,33.265753315561824,,,1726.5848310977726,1633.8,1541.0151689022273,24.653866257269357,41.37934009090754
2021-08-17,1703.9000244140625,1748.9000244140625,1686.550048828125,1741.6500244140625,1516.9293212890625,9510390,1643.7975036621094,,1654.4073266975172,,82.63693584902313,36.772029664160755,,,1737.8138124512805,1643.7975036621094,1549.7811948729384,27.346445495031364,43.4150689078642
2021-08-18,1729.0,1755.5,1727.0,1733.449951171875,1509.7874755859375,6686090,1652.9674987792969,,1661.935195695075,,78.51405245738064,38.445920907541904,31.616663342748822,6.829257564793082,1744.3595459599574,1652.9674987792969,1561.5754515986364,27.428842245386267,45.392449207944836
2021-08-20,1716.0999755859375,1745.0,1716.0999755859375,1732.949951171875,1509.351806640625,6206972,1660.104998779297,,1668.6985057404845,,78.25766858184701,39.279357968224986,33.14920226784405,6.130155700380932,1753.057762022184,1660.104998779297,1567.1522355364098,27.533926686005998,46.40806046648002
2021-08-23,1735.75,1753.1500244140625,1732.0,1738.75,1514.4034423828125,6189051,1667.520001220703,,1675.370076622343,,79.10984838109944,39.94738966908653,34.50883974809255,5.438549920993985,1760.7236989028574,1667.520001220703,1574.3163035385487,27.077933666581462,47.49909350260794
2021-08-24,1750.0,1757.0,1712.699951171875,1720.8499755859375,1498.8128662109375,7602939,1673.367498779297,,1679.7014955712568,,69.99222627504324,38.587613245915236,35.324594447657084,3.2630187982581518,1764.52381120043,1673.367498779297,1582.211186358164,28.308084749548858,47.17634307450152
2021-08-25,1718.0,1746.9000244140625,1718.0,1735.550048828125,1511.616455078125,6153253,1680.0174987792968,,1685.0204054052442,,72.76798302068724,38.25517188245499,35.91070993461666,2.344461947838326,1768.9157268652202,1680.0174987792968,1591.1192706933734,28.350366154156976,46.8766462484027
2021-08-26,1734.0,1746.0,1720.0,1727.699951171875,1504.7791748046875,5302248,1686.1224975585938,,1689.0851240496854,,69.09246497891446,36.93253713357626,36.11507537440858,0.8174617591676778,1770.3895766465937,1686.1224975585938,1601.8554184705938,28.182482857431477,46.5983563384538
2021-08-27,1725.0,1727.699951171875,1705.199951171875,1708.800048828125,1488.31787109375,6698514,1690.7125,,1690.9627359333465,,61.091730904089566,33.9677167059383,35.68560364071453,-1.7178869347762316,1769.2232537917175,1690.7125,1612.2017462082827,27.776591224757798,45.32135014219485
2021-08-30,1703.050048828125,1718.6500244140625,1690.4000244140625,1698.050048828125,1478.9549560546875,6559667,1695.0900024414063,,1691.6377181138016,,57.04546986080165,30.400205354302443,34.62852398343212,-4.228318629129674,1764.4531572410306,1695.0900024414063,1625.7268476417821,27.8104061372751,43.24380520040745
2021-08-31,1700.1500244140625,1715.0,1685.8499755859375,1706.449951171875,1486.27099609375,12255438,1698.8349975585938,,1693.0484069764752,,59.313121290067535,27.92878319620513,33.288575825986726,-5.3597926297815945,1761.8706369702932,1698.8349975585938,1635.7993581468945,27.90609315704563,41.05634000984674
2021-09-01,1709.5,1709.5,1673.1500244140625,1677.75,1461.2740478515625,7801974,1699.9625,,1691.5914158358585,,49.66562101545856,23.384752258672506,31.307811112523883,-7.923058853851376,1760.5968034823957,1699.9625,1639.3281965176045,28.50922761625219,38.337154051568355
2021-09-02,1677.3499755859375,1694.300048828125,1662.6500244140625,1689.0999755859375,1471.15966796875,6830050,1701.9549987792968,,1691.3541358120565,,52.92653006680158,20.463532314370696,29.138955352893248,-8.675423038522553,1758.2567386221513,1701.9549987792968,1645.6532589364424,28.733570244667213,35.90590076005272
2021-09-03,1696.050048828125,1705.949951171875,1684.4000244140625,1700.6500244140625,1481.2193603515625,5339139,1704.3099975585938,,1692.2394585360569,,56.04710780259804,18.86299599883523,27.083763482081647,-8.220767483246416,1756.0732527498412,1704.3099975585938,1652.5467423673463,28.22045285274902,33.61485311371057
2021-09-06,1705.1500244140625,1732.0,1699.3499755859375,1730.4000244140625,1507.130859375,4876026,1708.320001220703,,1695.873798143486,,62.87402312310831,19.767271010893182,25.620464987843956,-5.853193976950774,1754.8567882475588,1708.320001220703,1661.7832141938472,28.53685082141427,32.573161178917736
2021-09-07,1730.0,1734.9000244140625,1704.0,1706.6500244140625,1486.4451904296875,3520341,1710.4875,,1696.9001054073506,,55.46716005667396,18.355893644147727,24.16755071910471,-5.811657074956983,1752.2257185145804,1710.4875,1668.7492814854195,28.705648935174857,31.713428883923026
2021-09-08,1700.8499755859375,1700.8499755859375,1682.949951171875,1693.25,1474.774169921875,4584896,1711.2875,,1696.5524763209362,,51.762049367377216,15.971981866297938,22.52843694854336,-6.556455082245421,1751.0115340948757,1711.2875,1671.563465905124,28.34810781424719,29.822368045623
2021-09-09,1685.9000244140625,1694.9000244140625,1682.1500244140625,1691.5999755859375,1473.3370361328125,3331674,1711.9899963378907,,1696.0808095842697,,51.30756793052585,13.790601951860253,20.78086994920674,-6.990267997346486,1749.7511070412029,1711.9899963378907,1674.2288856345785,27.233957256086676,28.027540868012974
2021-09-13,1683.0,1701.5,1675.199951171875,1691.9000244140625,1473.5986328125,4662374,1712.104998779297,1645.3009985351562,1695.6826395680594,1659.650137204351,51.391148686143566,11.948321276389152,19.014360214643222,-7.066038938254071,1749.6057636758578,1712.104998779297,1674.604233882736,27.167249511232267,26.035114273156438
2021-09-14,1695.949951171875,1695.949951171875,1678.5999755859375,1686.1500244140625,1468.5904541015625,4945167,1710.8025024414062,1647.8159985351563,1694.7747714581549,1660.689348467477,49.63292045329499,9.910086316673642,17.193505435049307,-7.283419118375665,1749.972027797924,1710.8025024414062,1671.6329770848884,26.466015659425498,24.185003863646795
2021-09-15,1693.25,1715.0999755859375,1690.199951171875,1711.449951171875,1490.6258544921875,4062344,1711.1549987792969,1650.6889965820312,1696.3628838118425,1662.6799603382378,56.65912379094051,10.218470903654634,15.798498528770374,-5.58002762511574,1750.2144431554727,1711.1549987792969,1672.095554403121,26.64343962460046,23.366654819043124
2021-09-16,1715.199951171875,1719.25,1691.449951171875,1702.25,1482.6131591796875,3246568,1709.1849975585938,1653.1549975585938,1696.923561544048,1664.2317265994834,53.7242127218497,9.609733709901548,14.56074556499661,-4.951011855095063,1745.7908312288728,1709.1849975585938,1672.5791638883147,26.726054567709355,22.788186772001218
2021-09-17,1697.0,1718.0,1684.449951171875,1691.300048828125,1473.075927734375,7454864,1707.0775024414063,1655.7369995117188,1696.3879889044363,1665.2932294319792,50.37927274041306,8.149789846841259,13.278554421365541,-5.128764574524283,1742.692634049581,1707.0775024414063,1671.4623708332315,27.213482729167616,21.837613335499572
2021-09-20,1685.0,1707.699951171875,1677.949951171875,1687.8499755859375,1470.07080078125,5660743,1704.8225036621093,1658.2019995117187,1695.5748447788649,1666.1778077125268,49.33697545354072,6.637864569034491,11.950416450899333,-5.312551881864842,1739.2922057006024,1704.8225036621093,1670.3528016236162,27.394662534227074,20.581046854628443
2021-09-21,1700.0,1726.75,1684.6500244140625,1718.449951171875,1496.72265625,4672222,1703.8075012207032,1661.3559985351562,1697.753426340104,1668.227695691325,57.6966910223311,7.818686240638954,11.124070408847256,-3.3053841682083025,1735.28711212003,1703.8075012207032,1672.3278903213763,28.445042037920675,20.311035666725427
2021-09-22,1717.0,1738.9000244140625,1713.050048828125,1716.9000244140625,1495.3726806640625,4553892,1703.6100036621094,1664.4359985351562,1699.5769118709572,1670.1364144647657,57.18201419364278,8.531088706479068,10.60547406837362,-2.074385361894553,1734.7066839905017,1703.6100036621094,1672.5133233337172,28.259680148493306,20.551299775262162
2021-09-23,1732.0,1745.0,1721.0999755859375,1742.550048828125,1517.7132568359375,3826090,1703.9600036621093,1668.33,1703.6695915811636,1672.9761648319563,63.05548680998456,11.038174196148475,10.692014093928591,0.34616010221988347,1736.6057637836177,1703.9600036621093,1671.314243540601,28.248272679739323,21.007521178611512
2021-09-24,1758.0,1788.0,1752.449951171875,1763.8499755859375,1536.2647705078125,8280446,1705.7675048828125,1672.7080004882812,1709.4010567244752,1676.5398436850535,67.09232154571279,14.575763261940892,11.468763927531052,3.1069993344098403,1746.4777264139439,1705.7675048828125,1665.0572833516812,29.476964000606156,22.710051932559175
2021-09-27,1768.75,1769.0,1718.0999755859375,1721.1500244140625,1499.07421875,5045337,1706.3850036621093,1675.5930004882812,1710.5200060282452,1678.2892625371715,54.28627643357335,13.775009151492668,11.930012972323375,1.8449961791692928,1747.631603946422,1706.3850036621093,1665.1384033777965,31.007182601567326,22.489591443466935
2021-09-28,1710.0,1710.0,1675.0,1687.0999755859375,1469.417724609375,6557197,1705.8375,1677.7189990234374,1708.2895269385017,1678.6347806959466,46.641122328298316,10.274414324806685,11.598893242820038,-1.3244789180133534,1747.7966606343193,1705.8375,1663.8783393656809,32.0888141596027,21.10891870464019
2021-09-29,1659.25,1701.4000244140625,1655.0,1692.25,1473.9031982421875,7792548,1705.1275024414062,1680.455,1706.7619529443587,1679.168710864733,47.8376683803426,7.825523865991727,10.844219367454377,-3.01869550146265,1747.499707800181,1705.1275024414062,1662.7552970826314,33.111043463492685,20.42802105981088
2021-09-30,1703.0,1703.0,1670.0999755859375,1675.199951171875,1459.05322265625,6914031,1705.0,1683.125,1703.7560480136458,1679.0130732297189,44.29614822122283,4.457579880733647,9.566891470110232,-5.109311589376585,1747.7149259216046,1705.0,1662.2850740783954,33.095970674247674,19.736530084651616
2021-10-01,1665.0999755859375,1678.949951171875,1661.25,1665.1500244140625,1450.2998046875,5733906,1703.8025024414062,1685.4269995117188,1700.0792838613045,1678.4694242565558,42.30793264590889,0.9663751380337544,7.846788203694937,-6.880413065661182,1749.4738375482675,1703.8025024414062,1658.131167334545,31.99625499550677,19.3646929118039
2021-10-04,1672.5,1688.0,1665.4000244140625,1678.75,1462.1451416015625,2947154,1702.707501220703,1687.1980004882812,1698.047923493561,1678.480427226887,45.84999287355834,-0.6950137177734632,6.138427819401256,-6.8334415371747195,1749.6608045328514,1702.707501220703,1655.7541979085547,31.34294932339468,18.654525673712637
2021-10-05,1671.0,1702.949951171875,1663.0,1692.800048828125,1474.3824462890625,4373310,1700.8275024414063,1689.2450024414063,1697.5481259063765,1679.041981015171,49.312309128831814,-0.8679496530678534,4.737152324907434,-5.605101977975288,1746.17870380037,1700.8275024414063,1655.4763010824427,31.957735169714706,17.420495830039936
2021-10-06,1702.0999755859375,1709.0,1670.0,1673.550048828125,1457.615966796875,4271698,1699.1725036621094,1690.6380029296874,1695.2625947560668,1678.826611125483,45.06114365226715,-2.5291621419389685,3.283889431538154,-5.813051573477122,1745.9465020326134,1699.1725036621094,1652.3985052916055,32.460754086163654,16.302541824100942
2021-10-07,1687.0,1704.199951171875,1676.6500244140625,1691.0,1472.814453125,5476108,1699.0600036621095,1692.407001953125,1694.8566333507272,1679.3039989244835,49.325833481724786,-2.4098406406835693,2.1451434170938093,-4.554984057777379,1745.9012147038811,1699.0600036621095,1652.2187926203378,32.331407533134104,15.264441675729019
2021-10-08,1705.25,1731.5,1698.4000244140625,1723.8499755859375,1501.4259033203125,4738376,1700.6725036621094,1694.772001953125,1697.617904039795,1681.0508999700307,56.21626143797366,0.33161831035408795,1.7824383957458652,-1.4508200853917772,1748.5836356115549,1700.6725036621094,1652.761371712664,32.91487842362453,15.281111099114744
2021-10-11,1682.0,1730.0,1663.699951171875,1690.949951171875,1472.7708740234375,8840633,1700.625,1696.2510009765624,1696.9828609095166,1681.4390980563776,49.02618461302021,-0.14879748822090733,1.3961912189525107,-1.544988707173418,1748.5726992695074,1700.625,1652.6773007304926,35.29953345251742,14.407427996426383
2021-10-12,1677.0,1689.0,1662.0,1685.1500244140625,1467.71923828125,7439300,1700.575,1697.7440014648437,1695.8559241004257,1681.5846245802086,47.86395712247655,-0.9861681545285137,0.9197193442563059,-1.9058874987848196,1748.58501828237,1700.575,1652.5649817176302,34.84599186104297,13.654328584340236
2021-10-13,1695.949951171875,1713.6500244140625,1680.050048828125,1709.199951171875,1488.6661376953125,7104171,1700.4625,1699.2969995117187,1697.1267838215163,1682.6675785641955,52.854826650326686,0.28752326599078515,0.7932801286032017,-0.5057568626124166,1748.3805161778305,1700.4625,1652.5444838221697,34.75699069853543,13.263420659182417
2021-10-14,1754.0,1783.5999755859375,1698.199951171875,1715.75,1494.37109375,19655776,1701.1375,1700.5080004882811,1698.9004234575623,1683.964928424423,54.142379689654796,1.804664048800987,0.9955569126427588,0.8091071361582283,1749.5153490057053,1701.1375,1652.7596509942948,38.37435024964451,14.616634048397884
2021-10-18,1740.0,1799.0,1740.0,1792.1500244140625,1560.913330078125,13438109,1706.179998779297,1703.3660009765624,1707.7813378343717,1688.2074812083304,65.85569455040171,9.067329982337696,2.6099115265817465,6.45741845575595,1768.4376081904704,1706.179998779297,1643.9223893681235,41.579753803241324,16.156061991202982
2021-10-19,1814.0,1834.5,1782.300048828125,1822.1500244140625,1587.0426025390625,10324260,1712.895001220703,1706.7380004882812,1718.6735936991042,1693.4601299614962,69.18423402230192,17.047283862090126,5.497385993683423,11.549897868406703,1792.3824613482836,1712.895001220703,1633.4075410931225,42.3383393295723,18.162997582063202
2021-10-20,1829.4000244140625,1848.0,1794.050048828125,1802.3499755859373,1569.797119140625,5876115,1717.0900024414063,1709.7810009765626,1726.6427729264217,1697.7303199859841,64.70114768454417,21.52562236435847,8.703033267818434,12.822589096540035,1805.645810667134,1717.0900024414063,1628.5341942156788,43.167740175451065,20.222935355711094
2021-10-21,1814.0,1814.0,1746.8499755859375,1753.6500244140625,1527.3809814453125,8779629,1718.9275024414062,1711.5880004882813,1729.2148921157209,1699.9232495713989,55.22274967773619,20.90408950354322,11.143244514963392,9.760844988579827,1808.9049738912636,1718.9275024414062,1628.9500309915488,44.88076047820903,20.491460215951204
2021-10-22,1749.9000244140625,1763.199951171875,1707.0,1719.800048828125,1497.8988037109375,7369809,1717.7900024414062,1712.4390014648438,1728.3182403740452,1700.702731895192,49.76559034051457,17.478627363529995,12.410321084676713,5.0683062788532816,1807.1170256280698,1717.7900024414062,1628.4629792547425,45.68927409918517,19.637056964587718
2021-10-25,1722.050048828125,1729.75,1687.199951171875,1707.550048828125,1487.2293701171875,5905209,1714.9750061035156,1713.0390014648438,1726.3403173696718,1700.9712541278561,47.92003060752517,13.618466115787214,12.651950090898815,0.9665160248883993,1801.8328633108335,1714.9750061035156,1628.1171488961977,45.465043722680875,18.359015011259846
2021-10-26,1710.050048828125,1726.5999755859375,1695.9000244140625,1703.699951171875,1497.026611328125,5871709,1714.1025024414062,1713.3210009765626,1724.1840920175007,1701.0782618550727,47.32598613661846,10.131796765452918,12.147919425809636,-2.016122660356718,1801.0452509061313,1714.1025024414062,1627.159753976681,44.41039425476617,17.172261768883963
2021-10-27,1709.0999755859375,1734.1500244140625,1701.1500244140625,1728.949951171875,1519.213623046875,5090259,1716.195001220703,1713.6560009765626,1724.6379833655362,1702.1712692792612,51.566531947638204,9.298858707322097,11.578107282112128,-2.2792485747900315,1802.4492148075171,1716.195001220703,1629.940787633889,43.59536609371144,16.259101838732494
2021-10-28,1719.3499755859375,1724.75,1692.050048828125,1703.9000244140625,1497.2022705078125,5329972,1716.7775024414063,1713.6460009765624,1722.662939655872,1702.2390635982729,47.48250386991219,6.542017254233997,10.570889276536503,-4.028872022302506,1802.5329267889922,1716.7775024414063,1631.0220780938205,43.11711868299991,15.159561633341685
2021-10-29,1699.0,1712.5999755859375,1661.050048828125,1667.75,1465.4376220703125,5875091,1716.4050048828126,1712.1680004882812,1717.4331358791221,1700.8865513003016,42.27861125442853,1.4237832023538886,8.741468061699981,-7.317684859346093,1802.9407687756923,1716.4050048828126,1629.869240989933,43.719462116915096,14.808567056594928
2021-11-01,1677.5,1707.199951171875,1676.0,1700.050048828125,1493.8194580078125,3636806,1718.1500061035156,1711.5000024414062,1715.777603779027,1700.8537472817848,47.78502746424852,-0.02581260929559903,6.988011927500866,-7.013824536796465,1801.8419449532216,1718.1500061035156,1634.4580672538095,43.414497049412226,14.482643521044368
2021-11-02,1695.0,1706.449951171875,1686.3499755859375,1697.9000244140625,1491.9302978515625,3471772,1719.1075073242187,1710.79900390625,1714.07497717284,1700.7379150124625,47.46047178680894,-1.3327535818314118,5.32385882563441,-6.656612407465822,1801.4009678758662,1719.1075073242187,1636.8140467725711,41.74917408773546,14.180000238033134
